price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,ev_yenilendi_mi,ev_yili
680000,3.0,2.25,2330,4000,1.5,0,2,5,1520,810,Seattle,0,1927
750500,5.0,3.0,2170,2440,1.5,0,0,4,1450,720,Seattle,1,1966
550000,5.0,2.0,2450,9488,1.0,0,0,4,1240,1210,Seattle,1,1955
266500,4.0,1.75,1880,7632,1.0,0,0,4,1180,700,Federal Way,1,2000
619000,4.0,2.0,2300,3400,1.5,0,0,5,1550,750,Seattle,0,1915
405000,3.0,2.0,1240,14404,1.0,0,0,3,1240,0,Redmond,1,2000
300000,2.0,1.0,820,3844,1.0,0,0,4,820,0,Seattle,0,1916
231000,4.0,2.0,1530,6375,2.0,0,0,3,1530,0,Renton,1,1983
790000,5.0,3.25,2900,12160,1.0,0,0,4,1890,1010,Bellevue,0,1967
400000,4.0,2.75,1240,3867,1.0,0,0,3,800,440,Seattle,1,2000
450000,4.0,2.0,2240,7725,1.0,0,0,5,1120,1120,Seattle,0,1956
595000,3.0,2.0,1480,5000,1.0,0,0,4,750,730,Seattle,0,1928
332000,3.0,2.25,2270,8876,1.0,0,0,3,1380,890,Renton,1,2004
155000,3.0,1.0,1250,6250,1.0,0,0,2,1030,220,Seattle,0,1949
349000,4.0,1.75,1700,7800,1.0,0,0,5,1120,580,Renton,0,1981
529000,3.0,1.0,1590,6420,1.0,0,0,3,1590,0,Seattle,0,1944
405000,5.0,1.75,1880,10000,1.0,0,0,3,960,920,Kirkland,1,2008
635200,4.0,1.75,1640,4240,1.0,0,0,5,920,720,Seattle,0,1921
540000,3.0,1.5,2600,5085,1.0,0,0,4,1400,1200,Seattle,1,2001
402000,2.0,1.0,710,1173,2.0,0,0,4,710,0,Seattle,0,1943
329932,3.0,1.5,1460,5040,1.0,0,0,3,1100,360,Seattle,0,1971
300000,3.0,2.5,2080,9827,2.0,0,0,3,2080,0,Federal Way,0,1989
445000,4.0,1.75,1990,4725,1.5,0,0,4,1190,800,Seattle,0,1944
395000,2.0,1.0,1320,1824,1.5,0,0,4,1320,0,Seattle,1,1989
510000,3.0,1.5,2240,3800,2.0,0,0,3,1370,870,Seattle,0,1929
723000,4.0,2.25,1960,8680,1.0,0,0,4,1290,670,Bellevue,0,1959
672500,4.0,2.75,2620,6707,2.0,0,0,3,2620,0,Sammamish,0,2000
860000,3.0,2.5,2770,9136,2.0,0,0,3,2770,0,Bellevue,0,1991
475300,3.0,1.0,2110,10005,1.0,0,0,5,1110,1000,Kirkland,1,1956
295000,4.0,2.5,2290,4539,2.0,0,0,3,2290,0,Renton,0,2001
1425000,4.0,4.25,4960,6000,2.5,0,0,3,3680,1280,Seattle,1,2003
685000,3.0,1.75,1940,7313,1.0,0,1,4,1440,500,Seattle,1,2001
350000,4.0,2.5,2040,22653,2.0,0,0,3,2040,0,Seattle,0,2011
305000,2.0,2.25,1000,905,3.0,0,0,3,1000,0,Seattle,0,2006
645000,3.0,3.25,1730,1229,2.0,0,2,3,1320,410,Seattle,0,2008
385000,3.0,1.0,1220,4800,1.0,0,0,3,1220,0,Seattle,0,1901
860000,3.0,2.25,3060,12095,2.0,0,0,3,3060,0,Bellevue,1,2009
425000,3.0,1.75,1680,3000,1.0,0,2,4,840,840,Seattle,1,1971
369000,3.0,2.0,1550,8509,1.0,0,0,3,1150,400,Seattle,1,1989
1385000,6.0,2.75,5700,20000,1.0,0,4,4,2850,2850,Bellevue,0,1977
349900,3.0,2.5,2200,7278,2.0,0,0,3,2200,0,Renton,1,2009
650000,2.0,2.5,1740,2500,2.0,0,2,3,1210,530,Seattle,0,1994
299950,3.0,1.0,1210,9525,1.0,0,0,3,1210,0,Seattle,1,2005
625000,4.0,3.25,4240,25639,2.0,0,3,3,3550,690,Federal Way,0,1989
190000,3.0,2.25,1590,11745,1.0,0,0,3,1090,500,Auburn,0,1978
715000,4.0,1.75,3420,7200,1.0,0,3,5,1770,1650,Seattle,0,1947
659000,4.0,2.5,3190,11375,1.0,0,0,5,2210,980,Seattle,0,1946
490000,3.0,1.75,1920,5405,1.0,0,2,4,960,960,Seattle,1,1988
415000,2.0,1.75,1340,4664,1.0,0,0,3,1340,0,Redmond,1,2003
750000,3.0,1.75,1700,8400,1.0,0,0,3,1460,240,Seattle,1,2012
700000,4.0,2.5,2310,3570,1.5,0,0,3,1490,820,Seattle,1,2014
642000,3.0,2.5,2670,10082,1.0,0,0,3,2670,0,Sammamish,1,2000
655000,4.0,2.25,2060,8470,1.0,0,0,3,1440,620,Bellevue,1,2009
1365000,3.0,2.5,2090,6000,1.5,0,0,4,2090,0,Seattle,0,1928
330000,2.0,2.5,1240,1546,2.0,0,0,3,1240,0,Seattle,0,2007
560000,3.0,1.5,2000,7350,1.0,0,0,3,2000,0,Seattle,0,1953
465000,4.0,2.25,1820,20349,1.0,0,0,5,1340,480,Woodinville,0,1977
425000,3.0,2.25,1820,8058,1.0,0,0,3,1260,560,Kirkland,0,1974
315000,3.0,2.0,1060,5750,1.0,0,0,3,1060,0,Seattle,1,2013
530000,3.0,2.5,1950,9906,2.0,0,0,3,1950,0,Sammamish,1,2000
399000,2.0,1.0,940,4800,1.0,0,0,4,940,0,Seattle,1,1955
1886700,5.0,3.5,4180,17935,2.0,0,0,3,4180,0,Bellevue,1,2003
374000,3.0,1.0,1200,9800,1.0,0,0,4,1200,0,Woodinville,0,1971
740000,5.0,3.75,3990,18897,2.0,0,0,3,3090,900,Seattle,1,2010
280000,2.0,1.0,1880,7560,1.0,0,0,3,940,940,Seattle,1,2001
459900,3.0,1.75,2580,11000,1.0,0,0,4,1290,1290,Bellevue,1,1999
750000,4.0,2.75,2600,4674,1.0,0,0,3,1560,1040,Seattle,0,1976
427000,5.0,2.75,2220,4000,1.0,0,0,3,1230,990,Seattle,1,2013
735000,4.0,3.0,2840,4120,1.5,0,0,4,2060,780,Seattle,0,1931
642000,4.0,2.5,2560,8780,2.0,0,0,3,2560,0,Issaquah,0,1992
240000,3.0,2.0,1330,6000,1.0,0,0,4,630,700,Seattle,1,1971
645500,2.0,1.0,1890,5202,1.5,0,0,4,1890,0,Seattle,1,1989
840000,7.0,4.5,4290,37607,1.5,0,0,5,4290,0,Issaquah,0,1982
475000,2.0,2.0,1540,54450,2.0,0,0,3,1540,0,Redmond,1,2009
568000,4.0,2.0,2340,50233,1.0,0,0,4,1170,1170,Sammamish,0,1966
325000,3.0,1.75,2180,10230,1.0,0,0,4,1090,1090,Seattle,1,2001
825500,3.0,2.5,2780,11964,2.0,0,0,3,2780,0,Kirkland,0,2009
919204,4.0,3.5,3760,5000,2.0,0,0,3,2860,900,Seattle,0,2014
660000,3.0,2.25,2675,40910,2.0,0,0,3,2675,0,Sammamish,0,1984
538888,5.0,2.75,2080,13189,2.0,0,0,3,2080,0,Sammamish,1,2000
693000,3.0,2.5,2460,12028,2.0,0,0,3,2460,0,Redmond,0,1996
289950,3.0,2.5,1960,3480,2.0,0,0,3,1960,0,Renton,1,2003
587000,4.0,2.5,2550,6256,2.0,0,0,3,2550,0,Woodinville,0,1992
615000,3.0,2.25,1760,1146,3.0,0,0,3,1760,0,Seattle,0,2014
459000,3.0,1.75,1620,7330,1.0,0,0,4,1090,530,Kirkland,0,1974
1505000,4.0,3.5,3480,7232,2.0,0,0,3,2580,900,Seattle,1,2010
660000,4.0,1.75,2780,9900,2.0,0,0,4,2780,0,Sammamish,1,2000
1595000,5.0,3.0,3640,8239,2.0,0,3,3,2540,1100,Bellevue,0,1982
250000,1.0,1.0,750,4000,1.0,0,0,3,750,0,Seattle,0,1918
315000,3.0,1.0,960,6634,1.0,0,0,3,960,0,Seattle,1,2008
404000,3.0,1.5,2030,8880,1.0,0,0,3,1330,700,Seattle,1,2008
559900,3.0,2.75,2930,5569,1.0,0,0,3,1860,1070,Woodinville,1,2003
285000,2.0,2.5,1380,1073,2.0,0,0,3,1140,240,Seattle,0,2011
500000,3.0,2.0,1720,5525,1.0,0,2,5,960,760,Seattle,0,1941
380000,2.0,1.0,1210,4800,1.0,0,0,3,1060,150,Seattle,1,2005
469000,3.0,1.0,950,4250,1.5,0,0,5,950,0,Seattle,1,1985
405000,2.0,1.75,1710,4234,2.0,0,0,3,1330,380,Seattle,1,1979
580000,4.0,2.5,2220,7064,2.0,0,0,3,2220,0,Issaquah,1,2000
629000,3.0,2.0,1760,5000,1.0,0,0,5,960,800,Seattle,0,1920
395000,1.0,1.0,730,3000,1.0,0,0,3,730,0,Seattle,1,1979
965000,4.0,2.5,2460,5000,2.0,0,0,5,1620,840,Seattle,0,1938
820000,3.0,1.75,2160,6272,1.0,0,0,4,1390,770,Seattle,1,2001
661000,4.0,2.25,1990,4600,1.5,0,2,4,1420,570,Seattle,1,1958
668500,4.0,2.5,2710,5500,2.0,0,0,3,2710,0,Sammamish,0,1999
350000,3.0,2.5,2680,7836,2.0,0,0,3,2680,0,Auburn,1,2009
1000000,3.0,2.5,2730,5832,2.0,0,0,3,2730,0,Bellevue,1,2006
686000,3.0,1.5,1840,9990,2.0,0,0,5,1840,0,Seattle,0,1961
665000,4.0,2.5,2720,10000,2.0,0,0,3,2720,0,Sammamish,1,2000
1965221,4.0,3.5,4370,8510,2.0,0,1,3,3610,760,Bellevue,0,2003
653000,3.0,2.5,2290,3475,2.0,0,0,3,2290,0,Issaquah,0,2006
430000,2.0,1.0,990,4802,1.0,0,0,3,990,0,Seattle,1,2012
305000,2.0,1.5,1140,2980,2.0,0,0,3,1140,0,Issaquah,1,2000
809000,4.0,1.5,1840,4337,2.0,0,0,4,1840,0,Seattle,0,1917
440150,2.0,1.0,1110,6800,1.0,0,0,5,1000,110,Seattle,0,1947
615000,4.0,2.5,2150,9070,2.0,0,0,4,2150,0,Redmond,0,1985
1035000,3.0,2.5,2230,5750,2.0,0,0,3,2230,0,Kirkland,0,2003
455000,2.0,1.0,1170,6000,1.0,0,0,4,970,200,Seattle,1,1998
635000,3.0,2.5,1960,7200,1.0,0,0,4,980,980,Seattle,1,2001
675000,3.0,2.25,2610,9002,2.0,0,0,3,2610,0,Redmond,1,2000
955000,3.0,2.25,3020,43560,2.0,0,0,3,2720,300,Bellevue,1,2010
985000,3.0,1.75,1670,5400,2.0,0,0,5,1670,0,Seattle,0,1912
465500,3.0,1.75,1890,7004,1.0,0,0,3,1290,600,Seattle,1,1993
305000,3.0,1.0,950,13475,1.0,0,0,3,950,0,Shoreline,1,2005
645000,4.0,2.5,2430,14400,1.0,0,0,5,1670,760,Bellevue,0,1963
730000,4.0,2.0,2360,6000,1.0,0,0,5,1260,1100,Seattle,0,1939
366000,3.0,1.75,1510,8301,1.0,0,0,3,1510,0,Kirkland,1,2011
472500,3.0,2.0,1750,15500,1.0,0,0,3,1490,260,Sammamish,0,1982
550000,3.0,2.0,1810,4064,1.5,0,0,3,1810,0,Seattle,1,2002
410000,4.0,1.75,1790,11875,1.0,0,0,4,1490,300,Issaquah,0,1969
535000,3.0,2.5,1690,9626,2.0,0,0,3,1690,0,Issaquah,0,1984
300000,4.0,2.5,2070,7476,2.0,0,0,3,2070,0,Auburn,0,2003
492000,3.0,1.75,2770,39927,1.0,0,0,4,1580,1190,Issaquah,1,2000
199950,3.0,1.0,1010,7245,1.0,0,0,3,1010,0,Federal Way,1,2010
439800,3.0,1.5,1120,6900,1.0,0,0,5,1120,0,Bellevue,0,1956
345000,3.0,1.75,1990,5650,1.0,0,1,3,1320,670,Seattle,1,2008
270000,4.0,2.5,1920,8497,2.0,0,0,3,1920,0,Auburn,1,2006
342000,2.0,2.5,1175,1366,2.0,0,0,3,740,435,Seattle,0,2005
327000,3.0,1.5,1320,13200,1.0,0,0,3,1320,0,Renton,1,2014
610000,5.0,2.5,3990,3839,1.0,0,0,4,1990,2000,Seattle,0,1962
455000,2.0,1.0,1140,5720,1.0,0,0,3,850,290,Seattle,1,2012
540000,4.0,1.75,1720,4240,1.5,0,0,4,1460,260,Seattle,1,1968
544000,3.0,1.5,1790,8203,1.5,0,1,3,1790,0,Seattle,1,2006
802000,2.0,2.5,2210,6327,1.0,0,0,3,2210,0,Redmond,0,2003
568500,3.0,2.75,2180,7519,1.0,0,0,4,1310,870,Redmond,0,1981
391000,3.0,2.25,1410,1290,2.0,0,0,3,1290,120,Issaquah,1,2003
400000,3.0,2.5,1495,936,3.0,0,0,3,1405,90,Seattle,0,2006
425000,3.0,2.25,1660,6000,1.0,0,0,3,1110,550,Seattle,1,2014
650000,5.0,2.75,2550,5040,1.5,0,0,5,2550,0,Seattle,0,1902
850000,3.0,1.75,1370,3850,1.0,0,0,5,770,600,Seattle,1,1988
930000,4.0,2.5,2200,4000,2.0,0,0,5,1430,770,Seattle,0,1908
530000,3.0,1.75,1250,6041,1.5,0,0,5,1250,0,Seattle,0,1942
495000,4.0,2.25,2220,8872,1.0,0,0,4,1110,1110,Bellevue,1,2001
500000,3.0,1.75,1620,4200,1.0,0,0,5,830,790,Seattle,0,1945
325000,3.0,1.75,2250,26337,1.0,0,0,3,2250,0,Auburn,0,1980
230000,3.0,2.0,1440,5600,1.0,0,0,4,720,720,Renton,1,2007
550000,4.0,2.5,2170,9600,1.0,0,0,3,1460,710,Redmond,0,1980
1100000,4.0,3.75,2930,3200,1.5,0,0,5,2130,800,Seattle,0,1925
590000,4.0,4.25,2360,57514,2.0,0,0,4,2360,0,Federal Way,1,1987
712500,3.0,1.5,1660,8797,1.0,0,0,4,1660,0,Bellevue,0,1956
689800,3.0,2.75,2390,9313,1.0,0,0,5,1390,1000,Seattle,0,1942
430000,3.0,2.0,1360,5120,1.5,0,0,4,910,450,Seattle,0,1924
785200,3.0,2.25,1840,3500,1.5,0,0,5,1540,300,Seattle,0,1910
474900,3.0,2.25,1800,43647,1.0,0,0,4,1800,0,Woodinville,1,1992
435000,3.0,1.75,2220,132858,1.0,0,0,3,1110,1110,Issaquah,1,2000
941500,5.0,3.5,3490,9680,2.0,0,4,3,2460,1030,Shoreline,0,1980
835000,4.0,2.75,1550,4000,1.5,0,0,3,1550,0,Seattle,1,1997
440000,2.0,1.0,1230,6600,1.0,0,0,3,1130,100,Seattle,1,2014
580135,4.0,2.5,3150,5886,2.0,0,0,3,3150,0,Renton,0,2014
613000,3.0,2.5,1350,3068,2.0,0,0,3,1350,0,Seattle,0,1991
235000,3.0,2.0,1530,8700,1.0,0,0,4,1530,0,Renton,0,1970
660000,3.0,2.5,2290,2798,3.0,0,0,4,2290,0,Seattle,1,1983
280000,2.0,1.5,1480,15641,1.0,0,0,4,1480,0,Seattle,1,2001
235000,2.0,1.0,720,4840,1.0,0,0,4,720,0,Seattle,1,1988
390000,3.0,2.0,1080,7236,1.0,0,0,5,1080,0,Seattle,0,1947
654950,4.0,2.5,2790,45902,2.0,0,0,3,2790,0,Woodinville,1,2000
449500,5.0,2.75,2040,7488,1.0,0,0,4,1200,840,Kirkland,0,1969
710000,3.0,2.0,2140,4923,1.0,0,0,4,1070,1070,Seattle,0,1928
312000,3.0,2.25,1540,5338,1.0,0,0,5,770,770,Seattle,0,1954
320000,3.0,2.0,1880,10758,1.0,0,0,5,940,940,Renton,1,1998
235000,3.0,1.0,1250,15603,1.0,0,0,4,1250,0,Renton,0,1959
545000,3.0,1.75,1810,3000,1.5,0,0,4,1810,0,Seattle,0,1903
548000,3.0,2.5,2110,4099,2.0,0,0,3,2110,0,Woodinville,0,2001
830000,3.0,3.0,2080,10521,1.5,0,0,3,2080,0,Kirkland,1,2003
875000,4.0,2.25,3720,12384,1.0,0,2,5,1860,1860,Sammamish,0,1970
409950,2.0,1.75,1370,5125,1.0,0,0,5,1370,0,Seattle,0,1944
695000,4.0,2.5,2961,12146,2.0,0,0,3,2961,0,Sammamish,1,2006
562100,3.0,2.25,2090,12112,2.0,0,0,3,2090,0,Redmond,1,2009
475000,3.0,2.5,2600,7210,2.0,0,0,3,2600,0,Renton,0,1989
600000,4.0,2.5,2620,9873,2.0,0,0,3,2620,0,Issaquah,1,2000
770000,3.0,2.5,2430,54059,2.0,0,0,3,2430,0,Issaquah,1,2000
560000,3.0,1.75,2000,10182,1.0,0,0,5,1400,600,Kirkland,0,1963
613000,5.0,2.5,2070,12000,1.0,0,0,4,1340,730,Bellevue,0,1967
960000,4.0,3.0,4590,9150,2.0,0,0,3,3490,1100,Seattle,1,2013
847000,5.0,1.0,2550,4623,2.5,0,0,4,2550,0,Seattle,0,1905
206000,3.0,1.0,1060,9600,1.0,0,0,4,1060,0,Federal Way,0,1962
253000,2.0,1.75,1220,5000,1.0,0,0,5,860,360,Renton,0,1921
605000,3.0,2.0,2060,4040,1.0,0,0,4,1120,940,Seattle,1,1988
425000,2.0,2.5,1140,1182,3.0,0,0,3,1140,0,Seattle,0,2007
720000,4.0,2.5,2870,12648,2.0,0,0,4,2870,0,Issaquah,0,1986
375900,6.0,1.5,2550,33740,1.0,0,0,4,1750,800,Federal Way,1,1972
210000,3.0,1.0,1110,7962,1.0,0,0,3,1110,0,Seattle,1,2003
400000,3.0,1.5,1200,4800,1.0,0,0,4,1200,0,Bellevue,0,1962
718000,3.0,1.0,1030,4958,1.0,0,0,5,1030,0,Seattle,1,1998
174500,2.0,2.5,1240,2689,2.0,0,0,3,1240,0,Federal Way,0,1986
250000,3.0,2.25,1765,7652,2.0,0,0,3,1765,0,Federal Way,0,1996
930000,2.0,2.5,2680,11214,1.0,0,0,3,2680,0,Redmond,0,2006
272500,3.0,2.0,1410,7622,1.0,0,0,4,1410,0,Renton,0,1983
309000,5.0,2.75,2481,4045,2.0,0,0,3,2481,0,Auburn,0,2014
320000,3.0,3.25,1530,1602,2.0,0,0,3,1140,390,Seattle,1,1923
390000,3.0,2.25,1250,7500,1.0,0,0,5,1250,0,Seattle,0,1942
375000,4.0,1.75,2200,7475,1.0,0,0,5,1100,1100,Seattle,0,1955
240500,3.0,1.75,1460,10584,1.0,0,0,3,990,470,Seattle,0,1997
320000,3.0,1.5,1650,9380,1.0,0,0,5,1130,520,Renton,0,1978
1270000,5.0,2.5,3200,17204,1.0,0,0,3,2160,1040,Bellevue,1,2008
658588,3.0,2.25,2560,41346,2.0,0,0,3,2560,0,Issaquah,0,1986
327500,3.0,1.0,1070,7140,1.0,0,0,3,1070,0,Seattle,0,1989
200000,3.0,1.5,2060,15837,1.5,0,0,3,2060,0,Renton,1,2005
275000,3.0,2.5,1720,8755,1.0,0,0,3,1000,720,Federal Way,1,2009
1126000,5.0,3.5,3880,13885,2.0,0,3,4,2540,1340,Bellevue,0,1979
280000,2.0,1.0,960,4920,1.0,0,0,3,960,0,Seattle,1,1999
865000,3.0,1.75,2090,4725,2.0,0,0,3,1610,480,Seattle,1,2013
532000,3.0,2.5,1820,4910,2.0,0,0,3,1820,0,Issaquah,0,1993
212500,3.0,1.0,920,14400,1.0,0,0,4,920,0,Auburn,0,1977
135000,1.0,1.0,790,13062,1.0,0,0,3,790,0,Seattle,1,1999
437000,2.0,1.75,1500,6800,1.0,0,0,4,910,590,Seattle,1,1982
760000,4.0,2.5,2730,36183,2.0,0,0,3,2730,0,Redmond,0,1986
2400000,5.0,3.25,3410,9088,2.0,0,3,3,2760,650,Seattle,1,1994
837500,4.0,2.5,2700,9320,2.0,0,0,4,2700,0,Kirkland,0,1994
327500,4.0,1.75,1650,7800,1.0,0,0,3,1650,0,Renton,1,1997
175000,2.0,1.0,670,2378,1.0,0,0,3,670,0,Seattle,1,2001
219950,3.0,2.25,1500,7615,1.0,0,0,3,1150,350,Federal Way,0,1984
161700,4.0,1.75,1720,7200,1.0,0,0,3,1220,500,Federal Way,0,1974
500000,5.0,3.0,2920,11440,2.0,0,0,3,2920,0,Shoreline,0,2003
465000,3.0,1.0,910,4500,1.0,0,0,3,910,0,Seattle,1,1994
540000,3.0,1.0,1050,4160,1.0,0,0,4,1050,0,Seattle,1,1968
525000,3.0,2.0,1540,7800,1.0,0,0,3,1540,0,Seattle,1,2003
324950,3.0,1.0,1210,7440,1.0,0,0,3,1210,0,Shoreline,1,1998
565000,5.0,2.5,2650,11455,1.0,0,0,3,1400,1250,Bellevue,1,2004
760500,3.0,2.0,1990,3990,1.0,0,0,5,1130,860,Seattle,0,1912
1100000,5.0,2.75,2660,8737,1.0,0,4,5,1470,1190,Bellevue,0,1969
453500,5.0,2.5,2300,23345,1.0,0,0,5,1170,1130,Renton,0,1967
583000,6.0,2.75,2630,16411,1.0,0,0,4,1650,980,Redmond,0,1974
275000,2.0,1.0,770,8149,1.0,0,0,5,770,0,Shoreline,1,1985
875000,4.0,2.75,3790,10669,2.0,0,0,3,3790,0,Sammamish,0,1999
335000,4.0,2.75,2540,7210,1.0,0,0,4,1600,940,Renton,0,1979
646000,4.0,2.25,2500,8500,1.0,0,0,4,1600,900,Bellevue,1,2000
392500,4.0,2.5,2150,7303,2.0,0,0,3,2150,0,Renton,0,2005
470000,3.0,2.0,1800,12669,1.0,0,0,3,1800,0,Kirkland,1,1990
519000,2.0,1.0,830,2820,1.0,0,0,4,830,0,Seattle,0,1920
746000,3.0,2.25,2370,9619,1.0,0,0,4,1650,720,Redmond,0,1973
317000,3.0,1.0,1010,5400,1.0,0,0,3,1010,0,Seattle,1,1989
371000,3.0,1.5,1420,4500,1.0,0,0,3,1420,0,Seattle,1,1989
532000,4.0,1.75,2020,7029,1.0,0,0,4,1430,590,Redmond,0,1979
499950,3.0,2.5,1520,2208,2.0,0,0,3,1040,480,Seattle,0,2007
375000,2.0,1.0,820,6250,1.0,0,0,4,820,0,Seattle,0,1922
640000,3.0,2.5,1690,1553,2.5,0,0,3,1690,0,Seattle,0,2007
400000,3.0,2.0,2260,11305,1.0,0,0,3,1130,1130,Renton,0,1986
572000,3.0,2.25,1830,7897,1.0,0,0,4,1290,540,Redmond,0,1986
989000,5.0,3.5,3280,4000,2.0,0,0,3,2440,840,Seattle,0,2003
685000,4.0,2.5,2770,45514,2.0,0,0,4,2770,0,Woodinville,0,1989
907500,4.0,2.5,2770,8642,2.0,0,0,4,2770,0,Bellevue,0,1987
427500,4.0,2.5,2460,5091,2.0,0,0,3,2460,0,Renton,0,2003
860000,3.0,3.25,4720,32467,2.0,0,2,3,3190,1530,Renton,1,2006
365000,2.0,1.0,1250,8100,1.0,0,0,4,1250,0,Seattle,1,1988
250500,3.0,2.0,1710,7225,2.0,0,0,4,1710,0,Federal Way,0,1988
411715,3.0,1.75,1840,5101,1.0,0,0,5,1040,800,Seattle,1,1998
415000,4.0,2.5,2000,5962,2.0,0,0,3,2000,0,Shoreline,0,1999
489000,3.0,1.5,1020,9072,1.0,0,0,3,920,100,Seattle,1,1997
2005000,6.0,4.5,3810,28176,1.0,0,4,5,3810,0,Shoreline,0,1969
355000,2.0,1.75,1650,4000,1.0,0,0,4,950,700,Seattle,1,1988
742000,3.0,3.25,1540,704,3.0,0,0,3,1540,0,Seattle,0,2011
399950,3.0,1.5,2080,5244,1.0,0,0,3,1190,890,Seattle,1,1989
791000,3.0,2.25,2430,5500,2.0,0,0,3,1810,620,Kirkland,0,1989
190000,5.0,2.0,1750,10284,1.0,0,0,4,1750,0,Renton,0,1943
229500,3.0,1.75,1770,33224,1.0,0,0,4,1770,0,Auburn,0,1968
539000,3.0,2.5,1710,2300,2.0,0,0,3,1570,140,Redmond,0,2005
549000,4.0,2.25,2740,88426,2.0,0,0,3,2740,0,Issaquah,0,1991
285000,3.0,2.5,2437,5136,2.0,0,0,3,2437,0,Auburn,0,2011
767450,3.0,2.0,1630,7599,1.0,0,0,3,1630,0,Seattle,0,2006
586500,3.0,2.5,1780,1487,3.0,0,0,3,1600,180,Seattle,0,2006
520000,3.0,3.25,1540,1487,2.0,0,0,3,1540,0,Issaquah,0,2011
455000,3.0,1.75,1420,1189,3.0,0,0,3,1420,0,Seattle,0,2006
653000,3.0,2.5,2680,9750,1.0,0,0,4,1610,1070,Kirkland,0,1979
565000,3.0,2.75,2390,9966,1.0,0,0,5,1360,1030,Bellevue,0,1977
620000,4.0,2.25,2400,5350,1.5,0,0,4,1460,940,Seattle,0,1929
269000,3.0,1.0,1690,4250,1.0,0,0,3,1020,670,Seattle,1,2011
875000,3.0,3.5,3250,6000,2.0,0,0,3,2500,750,Seattle,0,2001
630000,4.0,3.75,4610,40202,1.0,0,0,4,2500,2110,Issaquah,0,1980
647500,3.0,1.75,1290,3870,1.0,0,0,5,1290,0,Seattle,0,1916
450000,4.0,1.0,2000,4676,1.5,0,0,3,1250,750,Seattle,1,1986
440000,3.0,1.0,1050,7500,1.0,0,0,3,1050,0,Seattle,1,2005
445000,4.0,2.5,2340,3784,2.0,0,0,3,2340,0,Seattle,0,2008
530000,4.0,2.25,2210,7665,2.0,0,0,4,2210,0,Bellevue,0,1968
875000,5.0,2.5,2920,5568,2.0,0,0,3,2320,600,Seattle,1,2014
798000,3.0,3.5,3590,6402,2.0,0,0,3,3590,0,Sammamish,0,1999
749950,4.0,2.75,3110,35235,2.0,0,0,4,3110,0,Woodinville,0,1983
495000,5.0,3.0,2440,4750,1.0,0,0,3,1450,990,Seattle,0,2006
540000,4.0,2.25,1330,8400,1.5,0,0,3,1330,0,Bellevue,1,2003
395000,3.0,1.75,1460,22651,1.0,0,0,4,1460,0,Issaquah,1,2001
1300000,6.0,4.5,3902,3880,3.0,0,4,4,2782,1120,Seattle,0,1977
214100,2.0,2.5,1150,2064,2.0,0,0,3,1150,0,Auburn,1,2003
210000,4.0,1.5,1920,10403,1.0,0,0,3,1370,550,Federal Way,1,1989
546000,2.0,1.0,970,3400,1.0,0,0,3,970,0,Seattle,1,2011
240000,3.0,1.0,1150,4825,1.0,0,0,4,1150,0,Issaquah,1,2001
395000,4.0,3.0,1980,7931,1.0,0,0,4,1160,820,Shoreline,0,1983
725000,4.0,2.75,2420,10962,1.0,0,0,3,1530,890,Bellevue,1,2004
335000,4.0,2.5,2610,4781,2.0,0,0,3,2610,0,Auburn,0,2009
250000,3.0,2.5,1510,10384,1.0,0,0,2,1030,480,Woodinville,0,1976
700000,3.0,1.75,1910,4800,1.0,0,0,3,1080,830,Seattle,1,1989
545000,3.0,1.75,1700,51649,1.5,0,0,5,1700,0,Renton,0,1931
555000,4.0,2.75,2020,10720,1.0,0,0,4,1420,600,Redmond,1,1992
640000,3.0,1.75,2340,4206,1.0,0,0,5,1170,1170,Seattle,0,1917
390000,3.0,2.0,1463,868,3.0,0,0,3,1463,0,Seattle,0,2003
466500,3.0,1.0,1430,3840,1.0,0,0,3,950,480,Seattle,1,2010
372500,3.0,1.5,1180,12324,1.0,0,0,3,800,380,Sammamish,1,2013
1800000,5.0,4.5,4400,15580,2.0,0,0,3,3390,1010,Bellevue,0,2003
466800,3.0,2.5,1480,14250,2.0,0,0,3,1480,0,Kirkland,0,1996
749000,3.0,2.5,2670,10338,2.0,0,0,3,2670,0,Bellevue,1,2000
356000,2.0,1.0,920,4095,1.0,0,0,4,920,0,Seattle,1,1945
165000,3.0,1.0,1150,19200,1.0,0,0,4,1150,0,Auburn,0,1908
229000,2.0,1.0,1190,7408,1.0,0,0,3,830,360,Seattle,1,1994
530000,4.0,3.25,4160,35654,2.0,0,0,3,2760,1400,Issaquah,1,2013
619000,4.0,1.75,1660,3800,1.5,0,0,3,1660,0,Seattle,1,2003
547000,3.0,2.5,1480,8381,1.0,0,0,4,1480,0,Seattle,0,1968
359800,4.0,2.5,2390,6426,2.0,0,0,3,2390,0,Auburn,0,1999
499000,3.0,3.5,1690,1432,2.0,0,0,3,1360,330,Seattle,0,2008
189000,3.0,1.0,1010,7560,1.0,0,0,3,1010,0,Renton,1,2004
799000,4.0,3.5,3500,8547,2.0,0,0,3,2500,1000,Bellevue,0,1994
257000,4.0,2.75,2330,7642,1.0,0,0,3,1800,530,Federal Way,1,2009
